scope,precinct_norm,district,weight
state_house_2024,WILLIAMSBURG - NESMITH,101,0.000406700228
state_house_2024,GREENWOOD - NEW CASTLE,13,1.000000000000
state_house_2024,DILLON - NEW HOLLY,54,1.000000000000
state_house_2024,YORK - NEW HOME,47,1.000000000000
state_house_2024,FAIRFIELD - NEW HOPE,41,0.999990345334
state_house_2024,FAIRFIELD - NEW HOPE,43,0.000009654666
state_house_2024,DARLINGTON - NEW MARKET,53,0.000380161970
state_house_2024,DARLINGTON - NEW MARKET,65,0.999619838030
state_house_2024,GREENWOOD - NEW MARKET,12,1.000000000000
state_house_2024,SPARTANBURG - NEW PROSPECT,38,1.000000000000
state_house_2024,NEWBERRY - NEWBERRY WARD 1,40,1.000000000000
state_house_2024,NEWBERRY - NEWBERRY WARD 2,40,1.000000000000
state_house_2024,NEWBERRY - NEWBERRY WARD 3,40,1.000000000000
state_house_2024,NEWBERRY - NEWBERRY WARD 4,40,1.000000000000
state_house_2024,NEWBERRY - NEWBERRY WARD 5,40,1.000000000000
state_house_2024,NEWBERRY - NEWBERRY WARD 6,40,1.000000000000
state_house_2024,DORCHESTER - NEWINGTON,94,1.000000000000
state_house_2024,DORCHESTER - NEWINGTON 2,94,1.000000000000
state_house_2024,YORK - NEWPORT,46,1.000000000000
state_house_2024,BERKELEY - NEXTON,102,0.002291705158
state_house_2024,BERKELEY - NEXTON,117,0.997708294842
state_house_2024,MARION - NICHOLS,55,0.000037917320
state_house_2024,MARION - NICHOLS,57,0.000033776071
state_house_2024,MARION - NICHOLS,59,0.999928306609
state_house_2024,PICKENS - NINE FORKS,4,0.996953425382
state_house_2024,PICKENS - NINE FORKS,17,0.003046574618
state_house_2024,CHEROKEE - NINETY NINE AND CHEROKEE FALLS,29,0.000587105037
state_house_2024,CHEROKEE - NINETY NINE AND CHEROKEE FALLS,30,0.999412894963
state_house_2024,GREENWOOD - NINETY SIX,12,0.716122079311
state_house_2024,GREENWOOD - NINETY SIX,13,0.283877920689
state_house_2024,GREENWOOD - NINETY SIX MILL,13,1.000000000000
state_house_2024,ORANGEBURG - NIX,90,1.000000000000
state_house_2024,HORRY - NIXONS X ROADS 1,104,1.000000000000
state_house_2024,HORRY - NIXONS X ROADS 2,104,1.000000000000
state_house_2024,HORRY - NIXONS X ROADS 3,104,0.511978961729
state_house_2024,HORRY - NIXONS X ROADS 3,105,0.488021038271
state_house_2024,PICKENS - NORRIS,3,0.799509165226
state_house_2024,PICKENS - NORRIS,4,0.200490834774
state_house_2024,ORANGEBURG - NORTH 1,91,0.988092158636
state_house_2024,ORANGEBURG - NORTH 1,93,0.011907841364
state_house_2024,ORANGEBURG - NORTH 2,91,0.210310818900
state_house_2024,ORANGEBURG - NORTH 2,93,0.789689181100
state_house_2024,BAMBERG - NORTH BAMBERG,90,1.000000000000
state_house_2024,PICKENS - NORTH CENTRAL,3,1.000000000000
state_house_2024,CHARLESTON - NORTH CHARLESTON 1,111,1.000000000000
state_house_2024,CHARLESTON - NORTH CHARLESTON 10,99,0.000236542934
state_house_2024,CHARLESTON - NORTH CHARLESTON 10,113,0.999763457066
state_house_2024,CHARLESTON - NORTH CHARLESTON 11,113,1.000000000000
state_house_2024,CHARLESTON - NORTH CHARLESTON 12,113,1.000000000000
state_house_2024,CHARLESTON - NORTH CHARLESTON 13,113,1.000000000000
state_house_2024,CHARLESTON - NORTH CHARLESTON 14,113,1.000000000000
state_house_2024,CHARLESTON - NORTH CHARLESTON 15,113,1.000000000000
state_house_2024,CHARLESTON - NORTH CHARLESTON 16,113,1.000000000000
state_house_2024,CHARLESTON - NORTH CHARLESTON 17,113,1.000000000000
state_house_2024,CHARLESTON - NORTH CHARLESTON 18,109,0.999997846605
state_house_2024,CHARLESTON - NORTH CHARLESTON 18,113,0.000002153395
state_house_2024,CHARLESTON - NORTH CHARLESTON 19,109,1.000000000000
state_house_2024,CHARLESTON - NORTH CHARLESTON 2,109,0.911552910084
state_house_2024,CHARLESTON - NORTH CHARLESTON 2,111,0.083535385237
state_house_2024,CHARLESTON - NORTH CHARLESTON 2,114,0.004063895732
state_house_2024,CHARLESTON - NORTH CHARLESTON 2,119,0.000847808946
state_house_2024,CHARLESTON - NORTH CHARLESTON 20,109,0.978754338832
state_house_2024,CHARLESTON - NORTH CHARLESTON 20,114,0.021245661168
state_house_2024,CHARLESTON - NORTH CHARLESTON 21,109,0.996122351260
state_house_2024,CHARLESTON - NORTH CHARLESTON 21,114,0.003877648740
state_house_2024,CHARLESTON - NORTH CHARLESTON 22,109,0.997342535534
state_house_2024,CHARLESTON - NORTH CHARLESTON 22,113,0.000000770147
state_house_2024,CHARLESTON - NORTH CHARLESTON 22,114,0.002656694318
state_house_2024,CHARLESTON - NORTH CHARLESTON 23,109,0.998280509735
state_house_2024,CHARLESTON - NORTH CHARLESTON 23,114,0.001719490265
state_house_2024,CHARLESTON - NORTH CHARLESTON 24,15,0.000236802310
state_house_2024,CHARLESTON - NORTH CHARLESTON 24,109,0.069553249222
state_house_2024,CHARLESTON - NORTH CHARLESTON 24,113,0.930209948468
state_house_2024,CHARLESTON - NORTH CHARLESTON 25,113,1.000000000000
state_house_2024,CHARLESTON - NORTH CHARLESTON 26,15,0.007205009966
state_house_2024,CHARLESTON - NORTH CHARLESTON 26,99,0.001781541455
state_house_2024,CHARLESTON - NORTH CHARLESTON 26,113,0.991013448578
state_house_2024,CHARLESTON - NORTH CHARLESTON 27,15,0.000000634583
state_house_2024,CHARLESTON - NORTH CHARLESTON 27,99,0.007776483153
state_house_2024,CHARLESTON - NORTH CHARLESTON 27,113,0.992222882264
state_house_2024,CHARLESTON - NORTH CHARLESTON 28,15,0.000458384459
state_house_2024,CHARLESTON - NORTH CHARLESTON 28,99,0.015614141853
state_house_2024,CHARLESTON - NORTH CHARLESTON 28,113,0.983927473687
state_house_2024,CHARLESTON - NORTH CHARLESTON 29,15,0.999997264982
state_house_2024,CHARLESTON - NORTH CHARLESTON 29,113,0.000002735018
state_house_2024,CHARLESTON - NORTH CHARLESTON 3,109,0.952337303411
state_house_2024,CHARLESTON - NORTH CHARLESTON 3,114,0.047662696589
state_house_2024,CHARLESTON - NORTH CHARLESTON 30,15,0.000331846891
state_house_2024,CHARLESTON - NORTH CHARLESTON 30,109,0.000950773016
state_house_2024,CHARLESTON - NORTH CHARLESTON 30,113,0.998717380093
state_house_2024,CHARLESTON - NORTH CHARLESTON 4,109,1.000000000000
state_house_2024,CHARLESTON - NORTH CHARLESTON 5,109,0.794891820540
state_house_2024,CHARLESTON - NORTH CHARLESTON 5,111,0.000175395247
state_house_2024,CHARLESTON - NORTH CHARLESTON 5,113,0.204932784213
state_house_2024,CHARLESTON - NORTH CHARLESTON 6,111,0.999970343302
state_house_2024,CHARLESTON - NORTH CHARLESTON 6,113,0.000029656698
state_house_2024,CHARLESTON - NORTH CHARLESTON 7,111,0.000000204866
state_house_2024,CHARLESTON - NORTH CHARLESTON 7,113,0.999999795134
state_house_2024,CHARLESTON - NORTH CHARLESTON 8,111,0.000003259456
state_house_2024,CHARLESTON - NORTH CHARLESTON 8,113,0.999996740544
state_house_2024,CHARLESTON - NORTH CHARLESTON 9,99,0.004728870450
state_house_2024,CHARLESTON - NORTH CHARLESTON 9,113,0.995271129550
state_house_2024,HORRY - NORTH CONWAY 1,58,1.000000000000
state_house_2024,HORRY - NORTH CONWAY 2,58,0.581555352251
state_house_2024,HORRY - NORTH CONWAY 2,61,0.368910420271
state_house_2024,HORRY - NORTH CONWAY 2,105,0.049534227479
state_house_2024,BERKELEY - NORTH CREEK,102,0.000002514298
state_house_2024,BERKELEY - NORTH CREEK,117,0.999997485702
state_house_2024,RICHLAND - NORTH FOREST ACRES,75,0.999999989292
state_house_2024,RICHLAND - NORTH FOREST ACRES,78,0.000000010708
state_house_2024,PICKENS - NORTH LIBERTY,4,1.000000000000
state_house_2024,PICKENS - NORTH PICKENS,4,1.000000000000
state_house_2024,ANDERSON - NORTH POINTE,6,1.000000000000
state_house_2024,EDGEFIELD - NORTH SIDE,13,0.000520799108
state_house_2024,EDGEFIELD - NORTH SIDE,82,0.999479200892
state_house_2024,RICHLAND - NORTH SPRINGS 1,76,0.003010644542
state_house_2024,RICHLAND - NORTH SPRINGS 1,79,0.996989355458
state_house_2024,RICHLAND - NORTH SPRINGS 2,76,0.995292827065
state_house_2024,RICHLAND - NORTH SPRINGS 2,79,0.004707172935
state_house_2024,RICHLAND - NORTH SPRINGS 3,76,0.000217982061
state_house_2024,RICHLAND - NORTH SPRINGS 3,79,0.999782017939
state_house_2024,DORCHESTER - NORTH SUMMERVILLE,94,1.000000000000
state_house_2024,DORCHESTER - NORTH SUMMERVILLE 2,102,1.000000000000
state_house_2024,YORK - NORTHSIDE,46,0.295943928147
state_house_2024,YORK - NORTHSIDE,49,0.704056071853
state_house_2024,YORK - NORTHWESTERN,46,0.912587299751
state_house_2024,YORK - NORTHWESTERN,49,0.087412700249
state_house_2024,GREENVILLE - NORTHWOOD,20,0.995223824026
state_house_2024,GREENVILLE - NORTHWOOD,22,0.004776175974
state_house_2024,ORANGEBURG - NORWAY,91,1.000000000000
state_house_2024,NEWBERRY - ONEAL,39,0.000628965392
state_house_2024,NEWBERRY - ONEAL,40,0.999371034608
state_house_2024,DILLON - OAK GROVE,54,0.285337999830
state_house_2024,DILLON - OAK GROVE,55,0.714661961824
state_house_2024,DILLON - OAK GROVE,59,0.000000038345
state_house_2024,FLORENCE - OAK GROVE-SARDIS,50,0.000000016467
state_house_2024,FLORENCE - OAK GROVE-SARDIS,60,0.998490228684
state_house_2024,FLORENCE - OAK GROVE-SARDIS,62,0.001509754849
state_house_2024,RICHLAND - OAK POINTE 1,71,0.002434638571
state_house_2024,RICHLAND - OAK POINTE 1,73,0.997565361429
state_house_2024,RICHLAND - OAK POINTE 2,71,0.999998037116
state_house_2024,RICHLAND - OAK POINTE 2,73,0.000001962884
state_house_2024,RICHLAND - OAK POINTE 3,71,0.999994197516
state_house_2024,RICHLAND - OAK POINTE 3,73,0.000005802484
state_house_2024,DORCHESTER - OAKBROOK,98,0.985072399268
state_house_2024,DORCHESTER - OAKBROOK,113,0.014927600732
state_house_2024,DORCHESTER - OAKBROOK 2,98,1.000000000000
state_house_2024,DILLON - OAKLAND,55,1.000000000000
state_house_2024,NEWBERRY - OAKLAND,40,1.000000000000
state_house_2024,SPARTANBURG - OAKLAND ELEMENTARY,37,0.391815818410
state_house_2024,SPARTANBURG - OAKLAND ELEMENTARY,38,0.608184181590
state_house_2024,SUMTER - OAKLAND PLANT 1,50,0.995196844169
state_house_2024,SUMTER - OAKLAND PLANT 1,64,0.004768390012
state_house_2024,SUMTER - OAKLAND PLANT 1,67,0.000034765819
state_house_2024,SUMTER - OAKLAND PLANT 2,50,0.005002464455
state_house_2024,SUMTER - OAKLAND PLANT 2,64,0.001169624528
state_house_2024,SUMTER - OAKLAND PLANT 2,67,0.993827911017
state_house_2024,YORK - OAKRIDGE,29,0.386554335108
state_house_2024,YORK - OAKRIDGE,46,0.000000046880
state_house_2024,YORK - OAKRIDGE,49,0.613445618012
state_house_2024,GREENVILLE - OAKVIEW,21,0.999766736963
state_house_2024,GREENVILLE - OAKVIEW,22,0.000233171841
state_house_2024,GREENVILLE - OAKVIEW,24,0.000000091196
state_house_2024,LEXINGTON - OAKWOOD,69,0.999999268521
state_house_2024,LEXINGTON - OAKWOOD,88,0.000000731479
state_house_2024,RICHLAND - OAKWOOD,74,0.000000091925
state_house_2024,RICHLAND - OAKWOOD,78,0.999999908075
state_house_2024,YORK - OAKWOOD,46,0.701789470772
state_house_2024,YORK - OAKWOOD,48,0.298210529228
state_house_2024,DARLINGTON - OATES,62,0.998861699118
state_house_2024,DARLINGTON - OATES,65,0.001138300882
state_house_2024,HORRY - OCEAN DRIVE 1,104,1.000000000000
state_house_2024,HORRY - OCEAN DRIVE 2,104,1.000000000000
state_house_2024,HORRY - OCEAN DRIVE 3,104,1.000000000000
state_house_2024,HORRY - OCEAN FOREST 1,107,1.000000000000
state_house_2024,HORRY - OCEAN FOREST 2,107,1.000000000000
state_house_2024,HORRY - OCEAN FOREST 3,107,1.000000000000
state_house_2024,YORK - OGDEN,43,0.008060515694
state_house_2024,YORK - OGDEN,49,0.991939484306
state_house_2024,JASPER - OKATIE 1,122,1.000000000000
state_house_2024,JASPER - OKATIE 2,118,0.000000001328
state_house_2024,JASPER - OKATIE 2,120,0.999999992189
state_house_2024,JASPER - OKATIE 2,122,0.000000006483
state_house_2024,FLORENCE - OLANTA,50,0.000000019150
state_house_2024,FLORENCE - OLANTA,60,0.999999926655
state_house_2024,FLORENCE - OLANTA,64,0.000000054195
state_house_2024,BAMBERG - OLAR,90,0.999998238872
state_house_2024,BAMBERG - OLAR,91,0.000001761128
state_house_2024,BERKELEY - OLD 52,100,1.000000000000
state_house_2024,LEXINGTON - OLD BARNWELL RD,69,0.000002667000
state_house_2024,LEXINGTON - OLD BARNWELL RD,88,0.717405534148
state_house_2024,LEXINGTON - OLD BARNWELL RD,89,0.282591798851
state_house_2024,SPARTANBURG - OLD BRIDGE,31,1.000000000000
state_house_2024,RICHLAND - OLD FRIARSGATE,71,0.999967861807
state_house_2024,RICHLAND - OLD FRIARSGATE,73,0.000032138193
state_house_2024,LEXINGTON - OLD LEXINGTON,40,0.000000069476
state_house_2024,LEXINGTON - OLD LEXINGTON,85,0.999999930524
state_house_2024,YORK - OLD POINTE,46,1.000000000000
state_house_2024,RICHLAND - OLYMPIA,70,0.000801946424
state_house_2024,RICHLAND - OLYMPIA,72,0.996953275952
state_house_2024,RICHLAND - OLYMPIA,75,0.000000008951
state_house_2024,RICHLAND - OLYMPIA,89,0.002244678510
state_house_2024,RICHLAND - OLYMPIA,93,0.000000090163
state_house_2024,GREENVILLE - ONEAL,17,0.002475039118
state_house_2024,GREENVILLE - ONEAL,18,0.997524960882
state_house_2024,ORANGEBURG - ORANGEBURG WARD 1,95,1.000000000000
state_house_2024,ORANGEBURG - ORANGEBURG WARD 10,95,1.000000000000
state_house_2024,ORANGEBURG - ORANGEBURG WARD 2,95,1.000000000000
state_house_2024,ORANGEBURG - ORANGEBURG WARD 3,95,1.000000000000
state_house_2024,ORANGEBURG - ORANGEBURG WARD 4,93,0.000000012589
state_house_2024,ORANGEBURG - ORANGEBURG WARD 4,95,0.999999987411
state_house_2024,ORANGEBURG - ORANGEBURG WARD 5,95,1.000000000000
state_house_2024,ORANGEBURG - ORANGEBURG WARD 6,95,1.000000000000
state_house_2024,ORANGEBURG - ORANGEBURG WARD 7,95,1.000000000000
state_house_2024,ORANGEBURG - ORANGEBURG WARD 8,95,1.000000000000
state_house_2024,ORANGEBURG - ORANGEBURG WARD 9,95,1.000000000000
state_house_2024,YORK - ORCHARD PARK,66,1.000000000000
state_house_2024,SUMTER - OSWEGO,50,0.305816647281
state_house_2024,SUMTER - OSWEGO,51,0.694183352719
state_house_2024,CHESTERFIELD - OUSLEYDALE,53,0.999998938780
state_house_2024,CHESTERFIELD - OUSLEYDALE,65,0.000001061220
state_house_2024,SPARTANBURG - PACOLET ELEMENTARY SCHOOL,29,0.999999992590
state_house_2024,SPARTANBURG - PACOLET ELEMENTARY SCHOOL,42,0.000000007410
state_house_2024,CHESTERFIELD - PAGELAND NO. 1,53,0.999578056491
state_house_2024,CHESTERFIELD - PAGELAND NO. 1,65,0.000421943509
state_house_2024,CHESTERFIELD - PAGELAND NO. 2,53,0.999518841927
state_house_2024,CHESTERFIELD - PAGELAND NO. 2,65,0.000481158073
state_house_2024,DARLINGTON - PALMETTO,54,0.000142112474
state_house_2024,DARLINGTON - PALMETTO,59,0.001768070891
state_house_2024,DARLINGTON - PALMETTO,62,0.998084214693
state_house_2024,DARLINGTON - PALMETTO,63,0.000005601942
state_house_2024,GREENVILLE - PALMETTO,21,0.998375103620
state_house_2024,GREENVILLE - PALMETTO,22,0.001624896380
state_house_2024,SPARTANBURG - PALMETTO,29,1.000000000000
state_house_2024,YORK - PALMETTO,66,1.000000000000
state_house_2024,HORRY - PALMETTO BAYS,61,1.000000000000
state_house_2024,SUMTER - PALMETTO PARK,51,0.999355767972
state_house_2024,SUMTER - PALMETTO PARK,67,0.000644232028
state_house_2024,FLORENCE - PAMPLICO NO. 1,59,0.000001947112
state_house_2024,FLORENCE - PAMPLICO NO. 1,60,0.999998052888
state_house_2024,FLORENCE - PAMPLICO NO. 2,59,0.999999912080
state_house_2024,FLORENCE - PAMPLICO NO. 2,60,0.000000087920
state_house_2024,GREENVILLE - PARIS MOUNTAIN,17,0.001490830465
state_house_2024,GREENVILLE - PARIS MOUNTAIN,19,0.327943858800
state_house_2024,GREENVILLE - PARIS MOUNTAIN,20,0.670565310735
state_house_2024,LEXINGTON - PARK ROAD 1,87,1.000000000000
state_house_2024,LEXINGTON - PARK ROAD 2,69,0.000000000004
state_house_2024,LEXINGTON - PARK ROAD 2,87,0.999999999996
state_house_2024,RICHLAND - PARKRIDGE 1,71,0.000055892846
state_house_2024,RICHLAND - PARKRIDGE 1,73,0.997680595386
state_house_2024,RICHLAND - PARKRIDGE 1,85,0.002263511768
state_house_2024,RICHLAND - PARKRIDGE 2,73,0.970676874324
state_house_2024,RICHLAND - PARKRIDGE 2,85,0.029323125676
state_house_2024,MCCORMICK - PARKSVILLE,12,1.000000000000
state_house_2024,RICHLAND - PARKWAY 1,77,0.000006011139
state_house_2024,RICHLAND - PARKWAY 1,79,0.999993988861
state_house_2024,RICHLAND - PARKWAY 2,79,1.000000000000
state_house_2024,RICHLAND - PARKWAY 3,79,1.000000000000
state_house_2024,GREENWOOD - PARSONS MILL,13,1.000000000000
state_house_2024,CHESTERFIELD - PATRICK,53,0.999484781944
state_house_2024,CHESTERFIELD - PATRICK,54,0.000515218056
state_house_2024,DORCHESTER - PATRIOT,109,0.976180530539
state_house_2024,DORCHESTER - PATRIOT,113,0.023819469461
state_house_2024,SPARTANBURG - PAULINE GLENN SPRINGS ELEMENTARY,33,1.000000000000
state_house_2024,GEORGETOWN - PAWLEYS ISLAND NO. 1,108,1.000000000000
state_house_2024,GEORGETOWN - PAWLEYS ISLAND NO. 2,108,1.000000000000
state_house_2024,GEORGETOWN - PAWLEYS ISLAND NO. 3,108,1.000000000000
state_house_2024,GEORGETOWN - PAWLEYS ISLAND NO. 4,108,1.000000000000
state_house_2024,GEORGETOWN - PAWLEYS ISLAND NO. 5,108,1.000000000000
state_house_2024,HORRY - PAWLEYS SWAMP,103,1.000000000000
state_house_2024,SPARTANBURG - PEACH BLOSSOM,32,1.000000000000
state_house_2024,NEWBERRY - PEAK,40,0.999999944363
state_house_2024,NEWBERRY - PEAK,41,0.000000055637
state_house_2024,GREENVILLE - PEBBLE CREEK,20,1.000000000000
state_house_2024,GREENWOOD - PEBBLE STONE WAY,12,1.000000000000
state_house_2024,CHESTERFIELD - PEE DEE,53,0.998106337115
state_house_2024,CHESTERFIELD - PEE DEE,54,0.001893662885
state_house_2024,GEORGETOWN - PEE DEE,103,1.000000000000
state_house_2024,COLLETON - PEEPLES,97,0.999999608796
state_house_2024,COLLETON - PEEPLES,121,0.000000391204
state_house_2024,GREENVILLE - PELHAM FALLS,21,0.998527027478
state_house_2024,GREENVILLE - PELHAM FALLS,22,0.001154448054
state_house_2024,GREENVILLE - PELHAM FALLS,35,0.000318524467
state_house_2024,SPARTANBURG - PELHAM FIRE STATION,21,0.000000024607
state_house_2024,SPARTANBURG - PELHAM FIRE STATION,35,0.999999975393
state_house_2024,LEXINGTON - PELION 2,86,0.000100791243
state_house_2024,LEXINGTON - PELION 2,96,0.999899208757
state_house_2024,LEXINGTON - PELION 1,96,1.000000000000
state_house_2024,ANDERSON - PELZER,9,0.999618587792
state_house_2024,ANDERSON - PELZER,28,0.000381412208
state_house_2024,ANDERSON - PENDLETON,6,0.920684310176
state_house_2024,ANDERSON - PENDLETON,8,0.079315689824
state_house_2024,PICKENS - PENDLETON,4,0.000000541647
state_house_2024,PICKENS - PENDLETON,5,0.998480924962
state_house_2024,PICKENS - PENDLETON,6,0.001518533390
state_house_2024,COLLETON - PENIEL,97,0.130741398188
state_house_2024,COLLETON - PENIEL,121,0.869258601812
state_house_2024,RICHLAND - PENNINGTON 1,75,1.000000000000
state_house_2024,RICHLAND - PENNINGTON 2,52,0.000000356130
state_house_2024,RICHLAND - PENNINGTON 2,75,0.999999643870
state_house_2024,GEORGETOWN - PENNYROYAL,103,0.509533369158
state_house_2024,GEORGETOWN - PENNYROYAL,108,0.490466630842
state_house_2024,WILLIAMSBURG - PERGAMOS,60,0.000000013969
state_house_2024,WILLIAMSBURG - PERGAMOS,101,0.999999986031
state_house_2024,COLLETON - PETITS,121,0.000094819306
state_house_2024,COLLETON - PETITS,122,0.999905180694
state_house_2024,PICKENS - PICKENSVILLE,5,1.000000000000
state_house_2024,ANDERSON - PIEDMONT,10,1.000000000000
state_house_2024,GREENVILLE - PIEDMONT,10,0.479663572213
state_house_2024,GREENVILLE - PIEDMONT,25,0.519124692489
state_house_2024,GREENVILLE - PIEDMONT,28,0.001211735299
state_house_2024,ANDERSON - PIERCETOWN,6,0.939764746721
state_house_2024,ANDERSON - PIERCETOWN,9,0.060235253279
state_house_2024,PICKENS - PIKE,2,0.000335547586
state_house_2024,PICKENS - PIKE,3,0.999664452414
state_house_2024,LEXINGTON - PILGRIM CHURCH,69,1.000000000000
state_house_2024,BERKELEY - PIMLICO,100,1.000000000000
state_house_2024,BERKELEY - PINE GROVE,15,0.000000030162
state_house_2024,BERKELEY - PINE GROVE,92,0.000000028082
state_house_2024,BERKELEY - PINE GROVE,100,0.000000008446
state_house_2024,BERKELEY - PINE GROVE,103,0.999999933310
state_house_2024,RICHLAND - PINE GROVE,69,0.003680675262
state_house_2024,RICHLAND - PINE GROVE,72,0.000000001985
state_house_2024,RICHLAND - PINE GROVE,73,0.979103504563
state_house_2024,RICHLAND - PINE GROVE,85,0.017215818190
state_house_2024,RICHLAND - PINE LAKES 1,52,1.000000000000
state_house_2024,RICHLAND - PINE LAKES 2,52,0.999999673727
state_house_2024,RICHLAND - PINE LAKES 2,78,0.000000326273
state_house_2024,LEXINGTON - PINE RIDGE 1,88,0.668672432751
state_house_2024,LEXINGTON - PINE RIDGE 1,89,0.000172744709
state_house_2024,LEXINGTON - PINE RIDGE 1,93,0.331154822540
state_house_2024,GREENWOOD - PINECREST,13,1.000000000000
state_house_2024,ORANGEBURG - PINEHILL,91,1.000000000000
state_house_2024,JASPER - PINELAND,122,1.000000000000
state_house_2024,LEXINGTON - PINERIDGE 2,88,1.000000000000
state_house_2024,GREENVILLE - PINEVIEW,14,0.000000038539
state_house_2024,GREENVILLE - PINEVIEW,16,0.999568840741
state_house_2024,GREENVILLE - PINEVIEW,28,0.000431120720
state_house_2024,LEXINGTON - PINEVIEW,69,0.999997966249
state_house_2024,LEXINGTON - PINEVIEW,88,0.000000055905
state_house_2024,LEXINGTON - PINEVIEW,89,0.000001977846
state_house_2024,RICHLAND - PINEWOOD,52,1.000000000000
state_house_2024,SUMTER - PINEWOOD,64,0.999570256118
state_house_2024,SUMTER - PINEWOOD,67,0.000262339465
state_house_2024,SUMTER - PINEWOOD,70,0.000038944616
state_house_2024,SUMTER - PINEWOOD,93,0.000128459801
state_house_2024,WILLIAMSBURG - PINEY FOREST,57,0.999955203426
state_house_2024,WILLIAMSBURG - PINEY FOREST,101,0.000044317936
state_house_2024,WILLIAMSBURG - PINEY FOREST,103,0.000000478637
state_house_2024,BERKELEY - PINOPOLIS,100,1.000000000000
state_house_2024,GEORGETOWN - PLANTERSVILLE,103,0.505222497126
state_house_2024,GEORGETOWN - PLANTERSVILLE,108,0.494777502874
state_house_2024,LEXINGTON - PLATT SPRINGS 1,96,1.000000000000
state_house_2024,LEXINGTON - PLATT SPRINGS 2,96,1.000000000000
state_house_2024,CHEROKEE - PLEASANT GROVE,30,1.000000000000
state_house_2024,SALUDA - PLEASANT GROVE,39,1.000000000000
state_house_2024,DILLON - PLEASANT HILL,55,1.000000000000
state_house_2024,GEORGETOWN - PLEASANT HILL,57,0.000000051268
state_house_2024,GEORGETOWN - PLEASANT HILL,103,0.999999948732
state_house_2024,CHEROKEE - PLEASANT MEADOWS,29,0.910857397853
state_house_2024,CHEROKEE - PLEASANT MEADOWS,30,0.089142602147
state_house_2024,YORK - PLEASANT ROAD,66,1.000000000000
state_house_2024,HORRY - PLEASANT VIEW,57,1.000000000000
state_house_2024,MCCORMICK - PLUM BRANCH,12,0.999999999482
state_house_2024,MCCORMICK - PLUM BRANCH,83,0.000000000518
state_house_2024,SUMTER - POCOTALIGO 1,51,0.000082482453
state_house_2024,SUMTER - POCOTALIGO 1,64,0.000000339337
state_house_2024,SUMTER - POCOTALIGO 1,67,0.999917178210
state_house_2024,SUMTER - POCOTALIGO 2,64,0.000141630621
state_house_2024,SUMTER - POCOTALIGO 2,67,0.999858369379
state_house_2024,GREENVILLE - POINSETT,19,1.000000000000
state_house_2024,YORK - POLE BRANCH,48,1.000000000000
state_house_2024,RICHLAND - POLO ROAD,76,0.000114689638
state_house_2024,RICHLAND - POLO ROAD,78,0.999885310362
state_house_2024,NEWBERRY - POMARIA,40,1.000000000000
state_house_2024,BERKELEY - POMFLANT,15,0.000000734806
state_house_2024,BERKELEY - POMFLANT,103,0.999999265194
state_house_2024,LEXINGTON - POND BRANCH,39,1.000000000000
state_house_2024,RICHLAND - PONTIAC 1,50,0.000000086322
state_house_2024,RICHLAND - PONTIAC 1,52,0.141741817351
state_house_2024,RICHLAND - PONTIAC 1,70,0.540591354677
state_house_2024,RICHLAND - PONTIAC 1,78,0.317662431926
state_house_2024,RICHLAND - PONTIAC 1,79,0.000004309724
state_house_2024,RICHLAND - PONTIAC 2,52,0.000013480612
state_house_2024,RICHLAND - PONTIAC 2,78,0.999985526097
state_house_2024,RICHLAND - PONTIAC 2,79,0.000000993291
state_house_2024,PICKENS - POPE FIELD,5,1.000000000000
state_house_2024,HORRY - POPLAR HILL,58,1.000000000000
state_house_2024,SPARTANBURG - POPLAR SPRINGS FIRE STATION,34,1.000000000000
state_house_2024,HORRY - PORT HARRELSON,103,1.000000000000
state_house_2024,GEORGETOWN - POTATO BED FERRY,57,0.000071321518
state_house_2024,GEORGETOWN - POTATO BED FERRY,103,0.999928678482
state_house_2024,ANDERSON - POWDERSVILLE,10,0.999870136461
state_house_2024,ANDERSON - POWDERSVILLE,25,0.000129863539
state_house_2024,SPARTANBURG - POWELL SAXON UNA,31,1.000000000000
state_house_2024,PICKENS - PRATERS CREEK,4,1.000000000000
state_house_2024,SUMTER - PRIVATEER,51,0.000080570885
state_house_2024,SUMTER - PRIVATEER,64,0.000988928436
state_house_2024,SUMTER - PRIVATEER,67,0.998930500679
state_house_2024,FLORENCE - PROSPECT,60,1.000000000000
state_house_2024,NEWBERRY - PROSPERITY CITY,40,1.000000000000
state_house_2024,NEWBERRY - PROSPERITY OUTSIDE,40,1.000000000000
state_house_2024,ORANGEBURG - PROVIDENCE,95,1.000000000000
state_house_2024,LEXINGTON - PROVIDENCE CHURCH,69,0.464643975179
state_house_2024,LEXINGTON - PROVIDENCE CHURCH,87,0.535356024821
state_house_2024,PICKENS - PUMPKINTOWN,4,0.997334250060
state_house_2024,PICKENS - PUMPKINTOWN,17,0.002665749940
state_house_2024,UNION - PUTNAM,42,1.000000000000
state_house_2024,LEXINGTON - QUAIL HOLLOW,69,0.003596509724
state_house_2024,LEXINGTON - QUAIL HOLLOW,89,0.996403490276
state_house_2024,LEXINGTON - QUAIL VALLEY,73,0.000000357268
state_house_2024,LEXINGTON - QUAIL VALLEY,85,0.999999642732
state_house_2024,MARLBORO - QUICKS X ROADS,54,1.000000000000
state_house_2024,FLORENCE - QUINBY,55,0.845964764753
