year,contest_type,county,source_result_key,target_polygon_key,score,status,confidence,notes
2024,president,,Georgetown - Pawleys Isl 2,Georgetown - Pawleys Island No. 2,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Georgetown - Pawleys Isl 3,Georgetown - Pawleys Island No. 3,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Georgetown - Pawleys Isl 4,Georgetown - Pawleys Island No. 4,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Georgetown - Pawleys Isl 5,Georgetown - Pawleys Island No. 5,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Greenville - Brook Glenn,Greenville - Brookglenn,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Greenville - River Walk,Greenville - Riverwalk,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Greenville - Travelers Rest,Greenville - Travelers Rest 1,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Greenwood - Emergency,Greenwood - Bees Ferry,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Greenwood - Emergency Provisional,Greenwood - Angel Oaks Crossing,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Greenwood - Glendale 9,Greenwood - Gideons Way,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Greenwood - Greenwood No. 1,Greenwood - Loblolly Pines,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Greenwood - Greenwood No. 2,Greenwood - Bees Ferry,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Greenwood - Greenwood No. 3,Greenwood - Levis Knoll,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Greenwood - Greenwood No. 4,Greenwood - Grandiflora Glen,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Greenwood - Greenwood No. 5,Greenwood - Ashley River Run,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Greenwood - Greenwood No. 6,Greenwood - Hopes Ferry,1.0000,approved,medium,generated_from_legacy_split_mapping
2024,president,,Greenwood - Greenwood No. 6,Greenwood - Laco,1.0000,approved,medium,generated_from_legacy_split_mapping
2024,president,,Greenwood - Greenwood No. 6,Greenwood - Mountain Laurel,1.0000,approved,medium,generated_from_legacy_split_mapping
2024,president,,Greenwood - Greenwood No. 7,Greenwood - Fairhope Ferry,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Greenwood - Greenwood No. 8,Greenwood - Pebble Stone Way,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Greenwood - Merrywood,Greenwood - Parsons Mill,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Greenwood - Newcastle,Greenwood - New Castle,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Greenwood - Ninety Six Depot,Greenwood - Ninety Six,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Greenwood - Rutherford,Greenwood - Rutherford Shoals,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Greenwood - Rutherford Ford,Greenwood - Rutherford Shoals,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Hampton - Crocketville-Miley,Hampton - Crocket-Miley,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Hampton - Hampton Courthouse No. 1,Hampton - Hampton No. 1,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Hampton - Hampton Courthouse No. 2,Hampton - Hampton No. 2,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Hampton - Hampton Cthse 2,Hampton - Hampton No. 2,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Horry - 4 Mile,Horry - Four Mile,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Horry - Bayboro,Horry - Bayboro-Gurley,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Horry - Brooksville,Horry - Brooksville 2,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Horry - Crescent,Horry - Cresent,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Horry - Enterprise,Horry - Enterprise 2,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Horry - Floyds,Horry - Mt. Olive,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Horry - Galivants Ferry,Horry - Gallivants Ferry,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Horry - Gurley,Horry - Bayboro-Gurley,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Horry - Hickory Hill,Horry - Live Oak,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Horry - Jernigans Xroads,Horry - Jerigans Crossroads,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Horry - Jordanville,Horry - Cedar Grove,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Horry - Joyner Swamp,Horry - Methodist-Mill Swamp,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Horry - Lake Park,Horry - Lake Park 3,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Horry - Marlowe,Horry - Marlowe 3,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Horry - Methodist Rehobeth,Horry - Methodist-Mill Swamp,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Horry - Mill Swamp,Horry - Methodist-Mill Swamp,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Horry - Norton,Horry - Mt. Olive,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Horry - Spring Branch,Horry - Mt. Olive,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Horry - Taylorsville,Horry - Pleasant View,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Jasper - Emergency,Jasper - Sun City,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Jasper - Oakatie,Jasper - Oakatie,1.0000,approved,medium,generated_from_legacy_split_mapping
2024,president,,Jasper - Oakatie,Jasper - Oakatie 2,1.0000,approved,medium,generated_from_legacy_split_mapping
2024,president,,Kershaw - Camden No 1,Kershaw - Camden No. 1,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Kershaw - Camden No 2,Kershaw - Camden No. 2 3,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Kershaw - Camden No 3,Kershaw - Hobkirks Hill,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Kershaw - Camden No 4,Kershaw - Hobkirks Hill,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Kershaw - Camden No 5,Kershaw - Camden No. 5,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Kershaw - Camden No 5-A,Kershaw - Camden No. 5-A,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Kershaw - Camden No 6,Kershaw - Camden No. 6,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Kershaw - Camden No. 2,Kershaw - Camden No. 2 3,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Kershaw - Camden No. 3,Kershaw - Hobkirks Hill,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Kershaw - Camden No. 4,Kershaw - Hobkirks Hill,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Kershaw - Camden No. 5A,Kershaw - Camden No. 5-A,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Kershaw - E Camden-Hermitage,Kershaw - E. Camden-Hermitage,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Kershaw - Elgin No 1,Kershaw - Elgin No. 1,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Kershaw - Elgin No 2,Kershaw - Elgin No. 2,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Kershaw - Lugoff No 1,Kershaw - Lugoff No. 1,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Kershaw - Lugoff No 2,Kershaw - Lugoff No. 2,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Kershaw - Lugoff No 3,Kershaw - Lugoff No. 3,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Lancaster - 6 Mile Creek,Lancaster - Shelley Mullis,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Lancaster - Belair,Lancaster - Gold Hill,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Lancaster - Belair Ii,Lancaster - Black Horse Run,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Lancaster - Belair Number 2,Lancaster - Black Horse Run,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Lancaster - Goochs Cross Rds,Lancaster - Goochs Cross Road,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Lancaster - Goochs Cross Roads,Lancaster - Goochs Cross Road,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Lancaster - Wylie Park,Lancaster - University,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Laurens - Barksdale-Narnie,Laurens - Barksdale-Narine,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Laurens - Brewerton,Laurens - Brewerton - Princeton,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Laurens - Clinton No. 1,Laurens - Clinton 1,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Laurens - Clinton No. 2,Laurens - Clinton 2,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Laurens - Clinton No. 3,Laurens - Clinton 3,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Laurens - Emergency 2,Laurens - Laurens 2,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Laurens - Martins-Poplar Spring,Laurens - Martins-Poplar Springs,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Laurens - Mt. Olive,Laurens - Mount Olive,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Laurens - Princeton,Laurens - Brewerton - Princeton,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Laurens - Ward 3,Laurens - Laurens 3,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Lee - Elliot,Lee - Elliott,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Lee - S. Lynchburg,Lee - South Lynchburg,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Lexington - 7 Oaks,Lexington - Seven Oaks,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Lexington - Barr Road,Lexington - Barr Road 1,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Lexington - Cayce No. 2-A,Lexington - Cayce 2A,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Lexington - Cayce No. 2A,Lexington - Cayce 2A,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Lexington - Cayce Ward No.1,Lexington - Cayce No. 1,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Lexington - Cayce Ward No.2,Lexington - Cayce No. 2,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Lexington - Cayce Ward No.3,Lexington - Cayce No. 3,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Lexington - Cedar Crest,Lexington - Cedarcrest,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Lexington - Edmund,Lexington - Edmund 1,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Lexington - Lexington 3,Lexington - Lexington No. 3,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Lexington - Lexington 4,Lexington - Lexington No. 4,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Lexington - Old Barnwell,Lexington - Old Barnwell Road,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Lexington - Old Barnwell Rd,Lexington - Old Barnwell Road,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Lexington - Park Road,Lexington - Park Road 1,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Lexington - Pilgrim Church,Lexington - Pilgrim Chruch,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Lexington - Pine Ridge,Lexington - Pine Ridge 1,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Lexington - Pineridge 1,Lexington - Pine Ridge 1,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Lexington - Pineridge 2,Lexington - Pine Ridge 2,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Lexington - Red Bank South,Lexington - Red Bank South 1,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Lexington - Redbank South 2,Lexington - Red Bank South 2,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Lexington - Saint David,Lexington - St. Davids,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Lexington - Sandhill,Lexington - Sand Hill,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Lexington - St. Michaels,Lexington - St. Michael,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Lexington - W Columbia No 1,Lexington - West Columbia No. 1,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Lexington - W Columbia No 2,Lexington - West Columbia No. 2,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Lexington - W Columbia No 3,Lexington - West Columbia No. 3,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Lexington - W Columbia No 4,Lexington - West Columbia No. 4,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Newberry - Beth-Eden,Newberry - Beth - Eden,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Newberry - Consolidated 5,Newberry - Consolidated Number 5,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Newberry - Kinards Jalapa,Newberry - Kinards-Jalapa,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Newberry - Midway,Newberry - Little Mountain,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Newberry - Mt. Bethel Garmany,Newberry - Mt. Bethel-Garmany,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Newberry - Mt. Betherl Garmany,Newberry - Mt. Bethel-Garmany,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Newberry - Newberry Wd 1,Newberry - Newberry Ward 1,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Newberry - Newberry Wd 2,Newberry - Newberry Ward 2,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Newberry - Newberry Wd 3,Newberry - Newberry Ward 3,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Newberry - Newberry Wd 4,Newberry - Newberry Ward 4,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Newberry - Newberry Wd 5,Newberry - Newberry Ward 5,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Newberry - Newberry Wd 6,Newberry - Newberry Ward 6,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Newberry - Ponaria,Newberry - Pomaria,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Newberry - Prosperity,Newberry - Prosperity Outside,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Newberry - St Phillips Jolly St.,Newberry - St. Phillips-Jolly Street,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Oconee - Emergency,Oconee - Westminster 1,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Oconee - Newry Corinth,Oconee - Newry-Corinth,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Oconee - Newry Cornith,Oconee - Newry-Corinth,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Oconee - Seneca,Oconee - Seneca 1,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Oconee - Tokeena Providence,Oconee - Oakway,1.0000,approved,medium,generated_from_legacy_split_mapping
2024,president,,Oconee - Tokeena Providence,Oconee - Tokeena-Providence,1.0000,approved,medium,generated_from_legacy_split_mapping
2024,president,,Oconee - Walhalla,Oconee - Walhalla 1,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Orangeburg - 4 Holes,Orangeburg - Four Holes,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Orangeburg - Orangeburg Wd 7,Orangeburg - Orangeburg Ward 7,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Orangeburg - Orangeburg Wd10,Orangeburg - Orangeburg Ward 10,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Orangeburg - Pinehill,Orangeburg - Pine Hill,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Pickens - 6 Mile Mountain,Pickens - Six Mile Mountain,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Pickens - 9 Forks,Pickens - Nine Forks,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Pickens - Albert R Lewis,Pickens - Albert R. Lewis,1.0000,approved,medium,generated_from_legacy_split_mapping
2024,president,,Pickens - Albert R Lewis,Pickens - Mountain View,1.0000,approved,medium,generated_from_legacy_split_mapping
2024,president,,Pickens - Central I,Pickens - West Central,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Pickens - Clemson I,Pickens - Clemson,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Pickens - Crosswell I,Pickens - Crosswell,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Pickens - Dacusville I,Pickens - Dacusville,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Pickens - Liberty I,Pickens - East Liberty,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Pickens - Park Street,Pickens - Fruit Mountain,1.0000,approved,medium,generated_from_legacy_split_mapping
2024,president,,Pickens - Park Street,Pickens - Simpson,1.0000,approved,medium,generated_from_legacy_split_mapping
2024,president,,Pickens - Pickens I,Pickens - East Pickens,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Pickens - Praters Creek I,Pickens - Praters Creek,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Pickens - Praters Creek Ii,Pickens - Praters Creek,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Pickens - Rice Creek,Pickens - Rices Creek,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Richland - Brandon,Richland - Brandon 1,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Richland - Hopkins,Richland - Hopkins 1,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Richland - Keels,Richland - Keels 1,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Richland - Parkridge,Richland - Parkridge 1,1.0000,approved,medium,generated_from_legacy_split_mapping
2024,president,,Richland - Parkridge,Richland - Parkridge 2,1.0000,approved,medium,generated_from_legacy_split_mapping
2024,president,,Richland - Parkway,Richland - Parkway 1,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Richland - Pennington,Richland - Pennington 2,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Richland - Pine Lakes,Richland - Pine Lakes 2,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Richland - Pontiac,Richland - Pontiac 1,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Richland - Rice Creek,Richland - Rice Creek 2,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Richland - Ridge View,Richland - Ridge View 1,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Richland - River Springs,Richland - Riversprings 1,1.0000,approved,medium,generated_from_legacy_split_mapping
2024,president,,Richland - River Springs,Richland - Riversprings 2,1.0000,approved,medium,generated_from_legacy_split_mapping
2024,president,,Richland - River Springs,Richland - Riversprings 3,1.0000,approved,medium,generated_from_legacy_split_mapping
2024,president,,Richland - River Springs 1,Richland - Riversprings 1,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Richland - River Springs 2,Richland - Riversprings 2,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Richland - River Springs 3,Richland - Riversprings 3,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Richland - Springville,Richland - Spring Hill,1.0000,approved,medium,generated_from_legacy_split_mapping
2024,president,,Richland - Springville,Richland - Springville 1,1.0000,approved,medium,generated_from_legacy_split_mapping
2024,president,,Richland - Springville,Richland - Springville 2,1.0000,approved,medium,generated_from_legacy_split_mapping
2024,president,,Saluda - Higgins-Zoar,Saluda - Higginszoar,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Saluda - Ridge Spring - Monetta,Saluda - Ridge Springmonetta,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Saluda - Ridge Spring-Monetta,Saluda - Ridge Springmonetta,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Spartanburg - 2 Mile Creek,Spartanburg - Woodruff Elementary,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Spartanburg - Arrowood Baptist,Spartanburg - Chesnee Elementary,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Spartanburg - Beaumont Methodist Church,Spartanburg - Beaumont Methodist,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Spartanburg - Bishop,Spartanburg - Hope,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Spartanburg - Boiling Springs A,Spartanburg - Boiling Springs 9Th Grade,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Spartanburg - Boiling Springs High,Spartanburg - Boiling Springs High School,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Spartanburg - Boiling Springs Junior High,Spartanburg - Boling Springs Jr. High,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Spartanburg - C C Woodson Center,Spartanburg - C.C. Woodson Recreation,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Spartanburg - Canaan Baptist,Spartanburg - Canaan,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Spartanburg - Cavins-Hobbysville,Spartanburg - Cavins Hobbysville,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Spartanburg - Cherokee Springs,Spartanburg - Cherokee Springs Fire Station,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Spartanburg - Cherokee Springs A,Spartanburg - Cherokee Springs Fire Station,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Spartanburg - Chesnee Senior Center,Spartanburg - Chesnee Elementary,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Spartanburg - Cleveland Elementary Sch,Spartanburg - Cleveland Elementary,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Spartanburg - Cleveland Elementary School,Spartanburg - Cleveland Elementary,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Spartanburg - Clifdale Elementary,Spartanburg - Broome High School,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Spartanburg - Cornerstone,Spartanburg - Cornerstone Baptist,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Spartanburg - Drayton Fire Station,Spartanburg - Dayton Fire Station,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Spartanburg - Enoree 1St Baptist,Spartanburg - Enoree First Baptist,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Spartanburg - Fairforest,Spartanburg - Fairforest Elementary,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Spartanburg - Friendship Baptist,Spartanburg - D. R. Hill Middle School,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Spartanburg - Grace Baptist,Spartanburg - Duncan United Methodist,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Spartanburg - Gramling,Spartanburg - Gramling Methodist,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Spartanburg - Holly Springs,Spartanburg - Holly Springs Baptist,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Spartanburg - Inman Mills Baptist Church,Spartanburg - Anderson Mill Baptist,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Spartanburg - Mountain View Baptist,Spartanburg - Carlisle Wesleyan,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Spartanburg - Mt. Moriah,Spartanburg - Mt. Moriah Baptist,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Spartanburg - North Spartanburg Fire Station,Spartanburg - Fairforest Elementary,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Spartanburg - Pacolet Town Hall,Spartanburg - Pacolet Elementary,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Spartanburg - Park Hills Elementary Sch,Spartanburg - Park Hills Elementary,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Spartanburg - Pine Street Elementary School,Spartanburg - River Ridge Elementary,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Spartanburg - Poplar Springs A,Spartanburg - Poplar Springs Fire Station,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Spartanburg - Powell Saxon Una Fire Station,Spartanburg - Powell Saxon Una,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Spartanburg - Powell-Saxon,Spartanburg - Powell Saxon Una,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Spartanburg - Rebirth Missionary Baptist,Spartanburg - Apalache Baptist,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Spartanburg - Reidville A,Spartanburg - Reidville Elementary,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Spartanburg - Roebuck A,Spartanburg - Roebuck Elementary,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Spartanburg - Roebuck B,Spartanburg - Roebuck Bethlehem,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Spartanburg - Silverhill Methodist,Spartanburg - Victor Mill Methodist,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Spartanburg - Silverhill United Methodist,Spartanburg - Duncan United Methodist,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Spartanburg - Southside Baptist,Spartanburg - Beaumont Methodist,1.0000,approved,medium,generated_from_legacy_split_mapping
2024,president,,Spartanburg - Southside Baptist,Spartanburg - Southside Baptist,1.0000,approved,medium,generated_from_legacy_split_mapping
2024,president,,Spartanburg - T.W. Edwards Recreation Center,Spartanburg - Pacolet Elementary,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Spartanburg - Trinity Methodist Church,Spartanburg - Trinity Methodist,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Spartanburg - Una Fire Station,Spartanburg - Powell Saxon Una,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Spartanburg - West View A,Spartanburg - West View Elementary,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Spartanburg - Westside Baptist,Spartanburg - Holy Communion,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Spartanburg - Whitlock Junior High,Spartanburg - Whitlock Jr. High,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Spartanburg - Woodruff American Legion,Spartanburg - Woodruff Elementary,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Spartanburg - Woodruff Armory Drive Fire Station,Spartanburg - Woodruff Leisure Center,1.0000,approved,medium,generated_from_legacy_alias_mapping
