year,contest_type,county,source_result_key,target_polygon_key,score,status,confidence,notes
2016,president,,Greenville - Asheton Lakes,Greenville - Asheton Lakes,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Avon,Greenville - Avon,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Baker Creek,Greenville - Baker Creek,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Belle Meade,Greenville - Belle Meade,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Bells Crossing,Greenville - Bells Crossing,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Belmont,Greenville - Belmont,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Berea,Greenville - Berea,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Boiling Springs,Greenville - Boiling Springs,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Botany Woods,Greenville - Botany Woods,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Bridge Fork,Greenville - Bridge Fork,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Brookglenn,Greenville - Brookglenn,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Canebrake,Greenville - Canebrake,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Carolina,Greenville - Carolina,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Castle Rock,Greenville - Castle Rock,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Chestnut Hills,Greenville - Chestnut Hills,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Circle Creek,Greenville - Circle Creek,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Clear Creek,Greenville - Clear Creek,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Conestee,Greenville - Conestee,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Darby Ridge,Greenville - Darby Ridge,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Del Norte,Greenville - Del Norte,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Devenger,Greenville - Devenger,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Donaldson,Greenville - Donaldson,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Dove Tree,Greenville - Dove Tree,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Dunklin,Greenville - Dunklin,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Eastside,Greenville - Eastside,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Ebenezer,Greenville - Ebenezer,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Edwards Forest,Greenville - Edwards Forest,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Enoree,Greenville - Enoree,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Feaster,Greenville - Feaster,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Fork Shoals,Greenville - Fork Shoals,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Fountain Inn 1,Greenville - Fountain Inn 1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Fountain Inn 2,Greenville - Fountain Inn 2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Fox Chase,Greenville - Fox Chase,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Frohawk,Greenville - Frohawk,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Furman,Greenville - Furman,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Gowensville,Greenville - Gowensville,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Granite Creek,Greenville - Granite Creek,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Graze Branch,Greenville - Graze Branch,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Greenbriar,Greenville - Greenbriar,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Greenville 1,Greenville - Greenville 1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Greenville 10,Greenville - Greenville 10,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Greenville 14,Greenville - Greenville 14,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Greenville 16,Greenville - Greenville 16,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Greenville 17,Greenville - Greenville 17,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Greenville 18,Greenville - Greenville 18,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Greenville 19,Greenville - Greenville 19,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Greenville 20,Greenville - Greenville 20,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Greenville 21,Greenville - Greenville 21,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Greenville 22,Greenville - Greenville 22,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Greenville 23,Greenville - Greenville 23,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Greenville 24,Greenville - Greenville 24,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Greenville 25,Greenville - Greenville 25,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Greenville 26,Greenville - Greenville 26,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Greenville 27,Greenville - Greenville 27,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Greenville 28,Greenville - Greenville 28,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Greenville 29,Greenville - Greenville 29,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Greenville 3,Greenville - Greenville 3,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Greenville 4,Greenville - Greenville 4,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Greenville 5,Greenville - Greenville 5,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Greenville 6,Greenville - Greenville 6,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Greenville 7,Greenville - Greenville 7,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Greenville 8,Greenville - Greenville 8,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Grove,Greenville - Grove,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Hillcrest,Greenville - Hillcrest,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Holly Tree,Greenville - Holly Tree,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Jennings Mill,Greenville - Jennings Mill,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Kilgore Farms,Greenville - Kilgore Farms,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Lakeview,Greenville - Lakeview,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Laurel Ridge,Greenville - Laurel Ridge,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Leawood,Greenville - Leawood,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Locust Hill,Greenville - Locust Hill,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Long Creek,Greenville - Long Creek,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Maple Creek,Greenville - Maple Creek,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Maridell,Greenville - Maridell,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Mauldin 1,Greenville - Mauldin 1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Mauldin 2,Greenville - Mauldin 2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Mauldin 3,Greenville - Mauldin 3,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Mauldin 4,Greenville - Mauldin 4,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Mauldin 5,Greenville - Mauldin 5,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Mauldin 6,Greenville - Mauldin 6,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Mauldin 7,Greenville - Mauldin 7,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Mission,Greenville - Mission,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Monaview,Greenville - Monaview,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Moore Creek,Greenville - Moore Creek,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Mountain Creek,Greenville - Mountain Creek,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Mountain View,Greenville - Mountain View,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Mt. Pleasant,Greenville - Mt. Pleasant,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Neely Farms,Greenville - Neely Farms,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Northwood,Greenville - Northwood,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Oakview,Greenville - Oakview,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Oneal,Greenville - Oneal,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Palmetto,Greenville - Palmetto,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Paris Mountain,Greenville - Paris Mountain,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Pebble Creek,Greenville - Pebble Creek,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Pelham Falls,Greenville - Pelham Falls,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Piedmont,Greenville - Piedmont,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Pineview,Greenville - Pineview,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Poinsett,Greenville - Poinsett,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Raintree,Greenville - Raintree,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Ranch Creek,Greenville - Ranch Creek,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Reedy Fork,Greenville - Reedy Fork,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Riverside,Greenville - Riverside,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Riverwalk,Greenville - Riverwalk,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Rock Hill,Greenville - Rock Hill,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Rocky Creek,Greenville - Rocky Creek,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Rolling Green,Greenville - Rolling Green,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Royal Oaks,Greenville - Royal Oaks,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Saluda,Greenville - Saluda,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Sandy Flat,Greenville - Sandy Flat,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Sevier,Greenville - Sevier,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Silverleaf,Greenville - Silverleaf,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Simpsonville 1,Greenville - Simpsonville 1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Simpsonville 2,Greenville - Simpsonville 2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Simpsonville 3,Greenville - Simpsonville 3,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Simpsonville 4,Greenville - Simpsonville 4,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Simpsonville 5,Greenville - Simpsonville 5,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Simpsonville 6,Greenville - Simpsonville 6,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Skyland,Greenville - Skyland,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Slater Marietta,Greenville - Slater Marietta,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Southside,Greenville - Southside,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Sparrows Point,Greenville - Sparrows Point,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Spring Forest,Greenville - Spring Forest,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Standing Springs,Greenville - Standing Springs,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Stone Valley,Greenville - Stone Valley,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Stonehaven,Greenville - Stonehaven,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Suber Mill,Greenville - Suber Mill,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Sugar Creek,Greenville - Sugar Creek,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Sulphur Springs,Greenville - Sulphur Springs,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Sycamore,Greenville - Sycamore,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Tanglewood,Greenville - Tanglewood,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Taylors,Greenville - Taylors,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Thornblade,Greenville - Thornblade,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Tigerville,Greenville - Tigerville,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Timberlake,Greenville - Timberlake,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Trade,Greenville - Trade,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Travelers Rest 1,Greenville - Travelers Rest 1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Travelers Rest 2,Greenville - Travelers Rest 2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Tubbs Mountain,Greenville - Tubbs Mountain,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Tyger River,Greenville - Tyger River,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Verdmont,Greenville - Verdmont,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Wade Hampton,Greenville - Wade Hampton,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Walnut Springs,Greenville - Walnut Springs,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Ware Place,Greenville - Ware Place,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Welcome,Greenville - Welcome,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Wellington,Greenville - Wellington,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Westcliffe,Greenville - Westcliffe,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Westside,Greenville - Westside,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Woodmont,Greenville - Woodmont,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenville - Woodruff Lakes,Greenville - Woodruff Lakes,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenwood - Airport,Greenwood - Airport,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenwood - Allie'S Crossing,Greenwood - Allie'S Crossing,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenwood - Biltmore Pines,Greenwood - Biltmore Pines,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenwood - Bradley,Greenwood - Bradley,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenwood - Callison,Greenwood - Callison,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenwood - Civic Center,Greenwood - Civic Center,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenwood - Cokesbury,Greenwood - Cokesbury,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenwood - Coronaca,Greenwood - Coronaca,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenwood - Emerald,Greenwood - Emerald,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenwood - Emerald High,Greenwood - Emerald High,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenwood - Epworth,Greenwood - Epworth,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenwood - Georgetown,Greenwood - Georgetown,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenwood - Gideon'S Way,Greenwood - Gideon'S Way,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenwood - Glendale,Greenwood - Glendale,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenwood - Greenwood High,Greenwood - Greenwood High,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenwood - Greenwood Mill,Greenwood - Greenwood Mill,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenwood - Harris,Greenwood - Harris,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenwood - Hodges,Greenwood - Hodges,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenwood - Laco,Greenwood - Laco,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenwood - Liberty,Greenwood - Liberty,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenwood - Lower Lake,Greenwood - Lower Lake,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenwood - Marshall Oaks,Greenwood - Marshall Oaks,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenwood - Maxwellton Pike,Greenwood - Maxwellton Pike,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenwood - Mimosa Crest,Greenwood - Mimosa Crest,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenwood - Mountain Laurel,Greenwood - Mountain Laurel,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenwood - New Castle,Greenwood - New Castle,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenwood - New Market,Greenwood - New Market,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenwood - Ninety Six,Greenwood - Ninety Six,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenwood - Ninety Six Mill,Greenwood - Ninety Six Mill,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenwood - Parson'S Mill,Greenwood - Parson'S Mill,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenwood - Pinecrest,Greenwood - Pinecrest,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenwood - Riley,Greenwood - Riley,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenwood - Rutherford Shoals,Greenwood - Rutherford Shoals,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenwood - Sandridge,Greenwood - Sandridge,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenwood - Shoals Junction,Greenwood - Shoals Junction,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenwood - Sparrows Grace,Greenwood - Sparrows Grace,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenwood - Stonewood,Greenwood - Stonewood,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenwood - Troy,Greenwood - Troy,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenwood - Verdery,Greenwood - Verdery,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Greenwood - Ware Shoals,Greenwood - Ware Shoals,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Hampton - Black Creek,Hampton - Black Creek,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Hampton - Bonnett,Hampton - Bonnett,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Hampton - Brunson,Hampton - Brunson,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Hampton - Crocket-Miley,Hampton - Crocket-Miley,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Hampton - Cummings,Hampton - Cummings,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Hampton - Early Branch,Hampton - Early Branch,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Hampton - Estill,Hampton - Estill,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Hampton - Furman,Hampton - Furman,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Hampton - Garnett,Hampton - Garnett,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Hampton - Gifford,Hampton - Gifford,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Hampton - Hopewell,Hampton - Hopewell,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Hampton - Horse Gall,Hampton - Horse Gall,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Hampton - Rivers Mill,Hampton - Rivers Mill,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Hampton - Scotia,Hampton - Scotia,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Hampton - Varnville,Hampton - Varnville,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Hampton - Yemassee,Hampton - Yemassee,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Adrian,Horry - Adrian,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Allsbrook,Horry - Allsbrook,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Atlantic Beach,Horry - Atlantic Beach,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Aynor,Horry - Aynor,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Bayboro-Gurley,Horry - Bayboro-Gurley,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Brooksville #1,Horry - Brooksville #1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Brooksville #2,Horry - Brooksville #2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Brownway,Horry - Brownway,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Burgess #1,Horry - Burgess #1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Burgess #2,Horry - Burgess #2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Burgess #3,Horry - Burgess #3,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Burgess #4,Horry - Burgess #4,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Carolina Bays,Horry - Carolina Bays,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Carolina Forest #1,Horry - Carolina Forest #1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Carolina Forest #2,Horry - Carolina Forest #2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Cedar Grove,Horry - Cedar Grove,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Cherry Grove #1,Horry - Cherry Grove #1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Cherry Grove #2,Horry - Cherry Grove #2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Coastal Carolina,Horry - Coastal Carolina,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Coastal Lane #1,Horry - Coastal Lane #1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Coastal Lane #2,Horry - Coastal Lane #2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Cool Springs,Horry - Cool Springs,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Cresent,Horry - Cresent,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Daisy,Horry - Daisy,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Deerfield,Horry - Deerfield,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Dogbluff,Horry - Dogbluff,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Dogwood,Horry - Dogwood,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Dunes #1,Horry - Dunes #1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Dunes #2,Horry - Dunes #2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Dunes #3,Horry - Dunes #3,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - East Conway,Horry - East Conway,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - East Loris,Horry - East Loris,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
